subjectID	met_3	met_4	met_5	met_12	met_19	met_20	met_23	met_24	met_25	met_35	met_39	met_41	met_43	met_44	met_230	met_232	met_234	met_236	met_237	met_241	met_242	met_363	met_366	met_369	met_370	met_371	met_382	met_387	met_394	met_406	met_423	met_427	met_434	met_435	met_676	met_679	met_680	met_682	met_684	met_685	met_688	met_694	met_721	met_742	met_753	met_755	met_769	met_770	met_771	met_774	met_776	met_777	met_778	met_779	met_780	met_782	met_832	met_833	met_836	met_839	met_844	met_845	met_846	met_848	met_849	met_851	met_855	met_857	met_858	met_859	met_860	met_861	met_862	met_864	met_873	met_874	met_875	met_884	met_891	met_896	met_897	met_900	met_901	met_917	met_918	met_919	met_920	met_923	met_925	met_926	met_927	met_928	met_929	met_930	met_931	met_943	met_944	met_945	met_953	met_955	met_957	met_959	met_962	met_991	met_1002	met_1004	met_1013	met_1018	met_1019	met_1024	met_1052	met_1053	met_1057	met_1076	met_1078	met_1082	met_1083	met_1086	met_1088	met_1091	met_1092	met_1093	met_1099	met_1101	met_1155	met_1159	met_1163	met_1174	met_1179	met_1183	met_1209	met_1222	met_1228	met_1229	met_1231	met_1242	met_1243	met_1244	met_1255	met_1256	met_1260	met_1261	met_1262	met_1265	met_1266	met_1268	met_1285	met_1293	met_1299
315	3.5790787371583894	2.9439456036629754	2.680820875699085	5.494851815351274	2.7668582990959707	5.015191931355452	3.0886827689936345	5.243717852635915	5.0216787103352445	3.7470178427934746	3.032637998383105	4.618626819275484	4.086605708899151	3.569037921244422	3.1745408966716964	2.7724634096417686	3.684742577504976	3.837769225207355	3.5740593589664877	5.8361629896436025	2.945613499446398	5.271497037718017	3.4313911030315314	3.592133241400026	2.969648498265647	3.097565874682084	3.6158793017627633	3.8394149457991302	5.423602188019946	3.523423919309487	5.086566891177749	4.859398933006389	4.177671331559631	4.126889107003621	2.881514408385797	2.7860306562341917	5.165226543067651	5.285457732451601	3.6982934334184687	2.812156781911451	2.7615648222356906	3.1408023436642982	4.45354683771429	4.970526806641633	3.48274905095429	4.7126067131528115	3.4064990245787943	4.358469519355044	4.090029011312824	4.638457542933038	4.931908372991808	3.269334244200459	2.990644573652599	4.074601401398567	3.3384029125324415	5.110966588924511	3.134796869152495	2.8109618637685014	3.750717466218629	5.236591186341679	3.250874377561725	3.6651622860630777	5.391739648927995	2.454140199078448	3.872158274649096	3.4132027897606316	5.162197223104473	3.3888172073004923	2.470309559278337	3.4666075884619008	2.4211234065285048	2.5632349725529333	3.0865307959602424	3.8231416894085792	3.169896230325069	2.541216371286369	2.8093642334073494	3.8058116252031553	4.659027138968047	3.545352768258794	2.2068537081530986	4.157803242515375	3.167261003940474	5.261395926269052	3.045622417051788	2.485824460106729	4.906385225268939	4.023082504533347	2.216553552708772	5.337170774019291	3.848477812242885	3.327729384882181	4.043809512535771	5.830702950185091	3.0873367518357298	3.2897668350488014	3.5450235548344513	3.427194907733748	4.5431263090175396	2.6976387426682455	4.1295425999452675	3.2689122496534755	2.5953226340363664	2.5500887423144847	3.6478003813222073	3.4297237757209427	3.140068297317439	4.226145039401588	5.066004935064211	4.617896630806743	3.4138349311511575	2.9096134428237725	4.088424998939097	3.1954035946200916	3.90751037711035	3.633052017641104	2.3410941795942364	4.16556709132385	3.799904078592284	2.5829077626297514	3.94932746329402	3.7109568533366906	5.488048694110661	3.4038644544990797	2.121057067770787	3.0253413787108627	3.62476693460608	3.7572106320905942	3.4744979387376236	2.927233351696255	3.456422941905517	4.0158403974116705	4.241263524556928	3.05677392160972	2.923043734614952	2.959571935282222	3.2204175978012675	3.044605786326724	3.7310341888420657	3.881811774319984	3.2936469428064203	2.031656934193287	4.005910256508767	2.848682834658697	4.844889146299784	4.212106707192398	3.220382676621109	2.407604944759993	3.8579879493235234
316	3.435013679425188	3.096841836997618	2.4973197433377305	5.425469675394579	2.939822620349634	5.33386911196463	2.7702873108776114	5.0995557583669004	4.962019417339579	4.463309031911266	3.0878607050828606	4.6890072622326615	3.3585517313923545	3.28305057273478	3.0156407893961865	2.7028303279333477	3.789528568552447	3.968953879407141	3.4977598321193533	5.7734493493606935	3.2285834426353572	5.14817972604192	3.941611111772881	3.1706797449900956	2.7904651304068984	3.83510287137371	3.988253513781841	3.716732341918808	5.4779211694454375	3.6415843526895646	4.2267037748233305	4.776823970488802	4.221201581517192	3.9082268021691022	3.297371175911488	2.6927443086329395	5.128585757094201	5.248924170881085	3.802763010354404	3.0412265098731632	3.3708285966178084	2.908022319954868	4.315215438250139	4.721957381831839	3.2096415989629596	4.512838136905854	3.2778752688000656	4.247298664417696	3.963316690520607	4.846901191061393	1.817018667266199	3.1544265113206738	2.8294529120355807	3.955683393867581	3.5064445278083816	4.915740712523355	3.016508100693993	2.923692357502558	3.4647426052989725	5.316967147582096	3.0893539817732254	3.897617047449318	5.266386877031789	2.851298194984181	3.625504344630705	3.501411975239601	5.169236697246412	2.9211123445521134	2.468960321364787	2.3962209017837712	2.7152268594497717	3.6496737202597145	3.2960361234162674	3.6052044937043872	3.3700256206658135	3.238910923739974	2.7877875360256774	4.109319708628282	4.755151595623196	3.6294609301379057	2.4033226727668633	4.102214385933629	2.7193097194886753	5.065307886145261	3.125190624256738	2.590907402770766	4.710425688094832	4.217337540857826	2.242870939961741	5.372850918390509	3.7253992520111137	3.748680311668213	3.9983098172381872	5.893126453245737	3.1096196986893743	3.045921721016089	3.664904180234759	2.896390202690659	4.438020684522336	2.54430280215341	3.678245239330173	3.35532763825953	2.6542733670901195	2.616279908119502	3.5360223305163294	2.840194830813209	4.13444914327638	4.068472177805538	4.985386596687682	4.596729644470125	3.4117326171184157	3.1682255150482	4.283480654986119	3.2525369363734074	3.8424855224392225	3.869100928898127	2.4046955167904773	4.038715989828307	3.689584344608996	2.800138279806438	3.4556297376483136	3.700695785734421	5.81601484722461	3.320563406734653	2.659351346260809	3.214077441731693	2.239751012644133	3.307809557561778	2.544493527204114	3.243945723692155	3.3908473317554164	4.527614692397316	3.8587370334589495	2.748506625336593	3.0031659900766883	2.586910398488516	3.0467488637254276	3.04820142201986	3.781826942417871	4.648646604053189	3.824424870313598	3.3658203707221057	4.525100433584382	2.79706007827474	4.030082335696692	4.6917879756401675	3.2243471657753138	2.2025649223493997	4.080335616382207
317	3.492966190347363	3.0591658674278617	2.77742057882067	5.380916575773411	3.166152010811195	4.957112149921943	3.31487361831606	5.168377492243534	5.024244137065114	4.106667380467124	2.8752582521346763	4.6362849197407465	3.673970371262972	3.1700797628817816	2.942003281269131	2.806294816569303	3.533720891109051	4.127025687888926	3.209131194209454	5.818547829833386	3.271546250108863	5.390936166956052	4.50132508872676	3.491729664789799	2.9458406287040746	3.567371195688276	3.6830291400863815	3.637522023566405	5.244564200688395	3.524629849093033	4.323649198996547	4.843232447173968	4.131455474362153	3.591131037008619	3.282674853794318	2.656637559761115	5.137953187745789	5.31758705357223	3.6623946758492982	3.2942401733009454	2.371387474374389	3.388187916210927	4.342445288255938	4.767835972216472	3.478824377191311	4.598250287250133	3.4752702237456243	4.368637757323361	3.662910476037568	4.644517850518762	5.522290794254313	3.7733994595920537	3.1547169299876843	3.5400978815421857	3.294083463854448	5.0648619854490216	3.151669725746376	2.83109837374999	3.323542575368758	5.141182834977019	3.048871976781666	3.463319115752461	5.092673488562845	2.780149291354664	3.618855031654427	3.3225799452701303	5.187619240379057	2.823817628819542	2.7198330380080113	1.8079633118095129	2.542118363279706	2.0858266427916976	3.291393897917019	3.37080090147548	3.60500035305113	3.5494013021138726	2.767841466572974	4.082233674343285	4.540569974123986	3.4705797623717194	1.8796734958658312	3.977374638476119	3.5504829271861555	4.9329729995263	3.24014489020433	3.372280262795004	4.877426191274917	4.189075724587904	2.3348253108504533	5.134241307295774	3.758597247995979	2.976569203359053	3.0171605579600533	5.613058438516949	2.9110444938897833	3.36096983419202	3.494570722692446	5.4316907293367045	4.151556763693756	2.1403761075350767	3.618263383895413	3.385867198260675	2.573164230637341	2.8103520351698275	3.6701846882611497	3.015727944058926	2.1009730723789253	4.144257146682174	4.971853033800477	4.6401098672293895	3.4423466212556906	2.9240611611754574	4.568319207148711	3.5590605194889373	4.0332340396258655	3.802440384836842	2.5594339074669596	4.420334161343803	3.672280062705151	3.1206762419792025	3.608094065222311	3.4901452964064985	5.257838269618416	3.1851577220292793	3.157213629890717	2.870195852710723	4.678483866562915	3.8507464135118847	2.4922253275450097	2.852859836103208	3.66406411250502	4.5695222523017005	3.989323506421035	2.7955181347024953	2.5333635404164268	2.7520844868515466	3.179222315729578	3.004703798987526	3.941293893719108	4.512309754395001	5.222696639042354	3.36041046167223	4.916823096955931	3.1483163372366603	4.2203380232390755	4.430528781438263	3.267127940098866	2.2326735998199627	5.141042555125713
318	3.3181757046354172	3.166064641240434	2.9189802428198828	5.367000483152846	3.1587726095632913	5.087579272581791	3.1381823309009507	4.940033467021967	4.981418819085282	4.165482113802192	2.766922268324836	4.61102820633779	3.550673626262842	2.661230479661433	2.9580257658872777	2.6576647270259697	3.781641109969551	4.076404649467037	2.778296908662832	5.747142269902257	2.856452499806194	5.204053432783728	3.5403272002965105	3.819896895294216	2.3107868893790684	3.493245579193929	3.8167138133841982	3.6477452421746066	5.355899483434616	3.302029964481386	4.87296797624889	4.815228451014768	5.220734865111955	3.8327740854648154	3.268766667216801	2.7019099654519914	5.011497250581618	5.230837288558691	3.6042737006607255	3.1888440926541466	2.666688875055187	2.8113490425855283	4.43453130760505	5.050917796063247	3.313398674565137	4.569250253903942	3.588879555226045	4.1868436605005925	4.254943137658024	4.815868159383726	5.478667253553141	3.2276981948434407	3.2003335601588523	3.983701124602374	3.675403800399596	5.084111468642072	3.20483045723161	2.891296672584535	3.1930816091901444	5.324273032949696	3.248665806736149	3.6222409192269702	5.237396825303893	2.783999597841379	3.7834266911729806	3.505852775712079	5.162921312287414	2.879343291238019	2.539219517650022	2.428955334967899	2.6306550728624187	2.4795176711131743	3.2314492777355306	3.6538520246675144	3.620023081488476	3.373990087625124	2.938281630260886	4.214239001182391	4.650616629424669	3.6885416526500854	2.264552784616351	4.204457075315735	3.2144976224410073	5.041162798122959	3.104534862357821	2.942766472602545	4.912834858280858	4.183828723333906	2.2657175370280314	5.140515768483348	4.140314699070851	3.0271400950398646	3.797954118359437	5.766902106874198	3.120259510730268	3.0766218196198403	3.157903893383322	4.550679444019183	4.291638961893531	2.9206097520703063	3.779173695108503	3.3761353810953474	2.8653172454935953	2.671595515791769	2.4949117689871536	2.8504527617792372	3.8265397203925664	3.949483464138907	4.964607527855675	4.549747834465658	3.2077822973262644	3.3005264331470103	4.546111702104316	3.4095443941241466	3.835016738832126	3.666979083562308	1.9840727020779336	4.314004260531765	3.728167139728724	3.2116648544508295	3.285394855745017	3.7245867760985862	5.460956569934677	3.4509081316401216	2.563377120414977	3.022060610674292	4.9911570626120865	3.4861279762195005	3.0423567418081903	3.165922919311024	3.4435491072641553	4.288455581057918	4.168081792805501	2.6514458587653076	2.5461226077123045	2.900697627814394	3.2703091023033313	3.0752413068738056	3.909917477501008	3.95400932587608	3.866491999677713	3.166766515421985	4.704242619752746	2.9486155948687287	5.380219389538129	4.5699873610456105	3.157908549862885	2.2667796736496544	3.517072155047646
319	3.097508687000914	3.035480341373606	2.8205740401980584	5.360005774590069	2.879517909239857	5.104956179887081	3.0787327524695733	5.23216578664976	4.983797239851025	4.203481467198569	3.093755899164148	4.621872657032893	3.5593454505637605	3.1070558649333324	2.9140355147064754	2.868322825126249	3.9898612369699977	3.996634749432191	3.497624997885892	5.946246672412948	3.076085989537923	5.114878591052056	4.680521726757336	3.6433289179784265	2.954026936968164	3.222931518234824	3.853923532458752	3.824574737170859	5.134923529915166	3.7346134062702823	3.882370611635144	4.891967462612279	3.89968385614088	3.379956894486033	3.170982936077245	2.9154427145803896	5.208524035022019	5.202834679971272	3.9274713284156215	3.195949621686299	2.6490950307917003	3.2105562942593253	4.2923259572340164	4.869276924426557	3.5757844936691368	4.53333192323874	2.9856533457992436	4.266284966119008	3.991339885377735	5.0239182639444815	4.995302322328095	3.2006837479786583	3.280517925859305	3.802705380294457	3.5804833769075484	4.923638161104554	3.431674594994546	2.387557228725501	2.8827109386293697	5.538376937839145	3.2109240704789617	3.5146792862234957	5.369159221413431	2.94312461615399	3.370205441534228	3.5670997368149187	5.188144012618113	2.8345306490681	2.6170084051348357	2.8446652445475875	2.6317460872803204	3.661200414297041	3.2825058002789267	3.2358530883351904	3.4437719449641326	3.605240450365455	2.5884407930116717	4.094370873674741	4.461447224339428	3.6105805404413056	2.4346037489988226	4.033066370257356	3.434926420865555	4.608185822368372	3.0165838783004957	2.7408388860870345	4.969718097421355	4.045698968498318	2.228443815512484	5.16807109424168	4.503712869831852	3.2732602437072393	3.501008644762588	5.959315834841653	2.7214100815376874	2.8086263213068587	3.2200686394127582	4.544580683270303	4.222099922555159	2.4593579702004384	3.4253694407892636	3.571767306050851	2.975903787599547	2.6002866067395445	3.953653676918778	3.208852245971433	3.8254187405731934	4.016518551954504	5.148138015035858	4.520295952223369	3.207699093436004	2.883884562308492	4.3688061942117296	3.2104289195683906	3.830858380756654	3.694704227559783	2.625406818012	4.241340747031344	3.837004218407788	3.009050782778346	3.5030618963658045	3.849724938179899	5.505921922582954	3.2695322186182403	1.8095045997797257	3.2377141647735956	3.205770299367749	3.2861477517946662	2.0153069873374156	3.316743727618722	3.7291906648467648	4.468561470661351	3.944403623443528	2.81417579779808	3.158613429169486	2.9246719794372043	3.390230403891624	3.12424975398955	4.431483297714609	3.4947490093053064	4.530073095840325	3.814891602045919	4.572163442131967	2.9135687676801245	5.505511311069452	4.598309755167368	3.163330488790633	2.3377386351399276	6.5946538749486505
320	3.51456797116753	3.053656189253643	2.7863742183567135	5.444716924047954	2.853835073290534	5.21549565778522	2.9182586555711167	5.0351097680364525	5.0603189084113325	4.247660544045606	2.799429490547521	4.5565020377737815	3.347727407699417	3.4037590966065903	3.023113410692031	2.7095244917929557	3.9479398848799825	4.293880738238283	3.7711392922023896	5.719157556913634	2.662075600240173	5.202961048564602	4.0362941304913535	3.4492458153474415	2.9566106913636805	2.51567118029987	3.909728870543802	3.7074718425815374	5.186424365326751	3.457940785125248	4.595234876121965	4.734185219639757	4.551635575563326	4.025311030384137	3.633607251928771	2.496366233004162	4.940479835315746	5.289502958948005	3.6942194457818944	2.9769062431778046	3.2913273055707357	3.0868535815437217	4.538655000064	4.99807283284745	3.4577265161964066	4.576378983299791	3.083065016186527	4.1397428790116635	4.155648673428418	4.760353091717532	3.91085094267318	3.0646450610732505	3.096020807949168	4.019676041237861	3.5741523357751217	4.742597138032998	3.0265386387826676	3.015549944917378	3.283029293456719	5.395687179195773	3.021554013855493	3.471487533307315	4.7929926855378095	2.965897574491721	3.665571657887368	3.608072837237012	5.193427296790725	3.4091975234469887	2.458894177541731	3.0044928284394374	2.4804857698814313	3.2628985907373433	3.588003918895324	3.4824878616051533	3.491068541538968	3.230935034679873	2.681910056744332	4.286071468185609	4.631722747464889	3.477709431283952	2.4101288939650924	4.033609921096648	3.027912037928115	5.046901521871275	3.1348216698720095	2.461593710119664	4.604540631817184	3.7899065737549193	2.2067657282612454	5.105624322445559	4.195858188088926	3.295555542250513	3.2819020209945484	5.829801184573566	3.057640494093314	3.113680576481954	3.4146590099365217	4.16822110624196	4.62743300177744	2.311273348409227	3.8426949036073728	3.3063303089840934	2.7064853340307913	2.58750171834715	3.3758798596315893	3.0426799727230853	3.3015795544680024	3.952580197710412	4.981860834130052	4.4469805010956405	3.2674628713775364	3.392850413809497	4.465071924877059	3.33159414296044	3.656661326538416	3.6279532315624734	2.6785149353735305	4.055836646802873	3.7629499804351463	2.9411625791846707	3.42192764797897	3.753853368014464	5.408504734100976	3.2162000431781377	2.496817167203377	2.7637527050307	2.502883699715914	3.401763496608018	3.1239585750611227	2.6972503122904117	3.3940003723752055	4.525023464078763	3.907501800691537	2.933988179949344	3.0176147043430612	3.4191005125910623	2.7077447380443673	2.869307057932589	3.8591203157548537	3.9941905983048223	3.613302508191709	2.306289290016315	4.268941391656471	2.788156737837101	4.756807052762383	4.816038237316056	3.3339065873557203	2.311366773723788	5.151877763447775
321	3.669608078478887	3.0159692979097903	2.3947553091909555	5.564292797588395	2.857198731088249	5.130072201575124	2.99318887369346	5.200429454326147	5.242757902050193	4.186921421512375	3.023688455123578	4.623484207273867	3.792417966358972	3.318753050987085	3.109736045627335	2.602205020385191	3.882531643597695	4.015987741337205	3.1400888941669076	5.754871357260206	3.2113335279491917	5.229638509787044	3.604358609285837	3.759819410364463	2.6634957889163773	2.9431680458513516	3.8193211181889097	3.867618395212383	5.334559376349257	3.5807841946593233	4.50335763144536	4.877435339626672	4.68621677198877	3.903216512389203	2.847815909208755	2.968119305535178	5.260602424703174	5.21924556467663	3.859146597812414	3.032019872971833	2.303743684957382	3.734564327156624	4.351686805380621	4.772414853524849	3.116208419778309	4.618514025781774	3.3981464715467498	4.32969131085697	3.680196278899446	4.62783306303678	6.326355011750427	3.2440860892105134	3.217285117098048	3.826201495944992	3.573204413462052	5.21747532670418	3.5927857010729736	2.841875674013867	3.5129300581860017	5.281994745663347	3.282769754162594	3.7860479571107346	5.22944634481133	2.772281229039263	3.768770050724738	3.476873985636532	5.233216357376495	3.6202250355637178	2.5584620912153384	3.461349501127813	2.3618543873442035	3.5154604002186547	3.4153698415849507	3.340398599755273	3.5687947934346345	2.730342957097412	2.6930103758673085	4.447003266387039	4.4908167316503	3.739416562639102	2.439234221834589	3.873849331735201	3.00291980087462	4.954838092376032	3.3473900509336403	2.5345404846871977	5.23006504520134	4.30606660095584	2.1582207450128106	5.24061908336245	3.754078747955184	2.5613579277985767	3.713899668657531	5.7841954033784155	2.843794685070967	3.4533309359631676	3.1758163682046603	4.867715235349984	4.414706584904898	2.848813532165951	3.8770065038649353	3.27717337853395	2.8264935282523815	2.484499793143981	3.3479455991777396	2.891657335731908	3.4707754081222095	4.122684060570455	4.9898604680837995	4.849146241960488	3.3057806114271333	2.7652038269831625	4.292504443826509	3.273360084325954	3.8876983187701017	3.723436134476823	2.4963867291087913	4.155769066654524	3.7853802059713217	3.5905623372111077	3.5005954293718435	3.823957256373304	5.453435535160082	3.2999236846606137	2.4912638833815346	2.767941681525913	4.1209562360554886	3.6017009814879337	3.250784037230425	3.6070715787378305	3.5493740363034476	4.304372224291004	4.242558603530901	2.514357351360935	2.82654848772266	3.086963393615642	3.360750228052943	3.1043644330867317	3.950425886574971	3.1770638582503055	4.571219679060991	2.6670917779892993	4.632185877073035	2.9796494188453777	3.5562626732825553	4.638033531144766	3.238548065341097	2.5442278860802077	5.274641275150899
322	3.4890979869663385	3.1185659533576287	2.7696958883032265	5.416446755504344	2.465972308354236	4.9864862141337785	3.593534433882063	5.265189889090028	5.08979391256965	3.837336479612139	2.8799881045100784	4.6005021820223835	3.5258347532798378	3.1623357022921748	2.93351567467009	2.677327210555935	3.706201447702687	4.076383983108286	3.3860523604487445	5.665810515192106	2.9467006667962723	5.138005078138161	4.554222812522373	3.494657801996167	3.0272266085892947	3.314373655542759	3.7811947248314577	3.805741195292184	5.1867809340481195	3.6626254760754846	4.873026608509617	4.887378888689427	3.9044481427533215	3.6623863520615294	3.129245409182468	2.7573342735459674	5.019704695071188	5.102166056456569	3.7036697427399816	3.1781531853723037	2.7738462316460195	3.288900390705538	4.285606881530965	4.931102389968063	3.8031845126594983	4.599231839033078	2.7256875756754337	4.116580845523254	4.369137757061905	4.868951714508133	3.2376806792801207	3.106237465005715	3.2173030306959696	4.146979641580993	3.840763079503228	4.973779935267964	3.412803954141062	2.5690088660828936	3.180433370583134	5.239430420697881	3.229710061607486	3.500661286607594	5.421523171556308	2.699444259232085	3.831672192374842	3.280396425600999	5.1154815321826055	2.8620034290854126	2.5600097111328797	2.1170314771806265	2.910279007203657	2.500771152492724	3.3253600859315027	3.775851130791944	3.5386666236834388	3.3734727805971163	2.618803603673797	3.87190461614192	4.4673763635026305	3.5166119972163417	2.0368527461582606	4.015700490143497	3.2930008069465373	5.041171272017491	3.2956150593043794	3.210887587182296	4.940790787643534	4.337472382319589	2.272440764082789	5.182913172941862	4.105980771584736	3.5545188695684056	4.227177031751042	5.830180878739764	3.0261169440375997	2.93698609794712	3.0505498985309223	3.9025947784488	4.416493822862342	2.855015028179907	3.683770920852036	3.337424292839277	2.5668153707625647	2.6566414070847144	3.9588420037758945	3.1547561179027146	3.8231383248327	4.04364326457556	5.012700323076319	4.5757108360118295	3.1751826888364314	3.453728993549616	4.334600131877358	3.0712134209372133	3.87324694940064	3.59078500328052	2.295840466860299	4.2687152794121355	3.622906919447695	3.290748684787532	3.6495285671362825	3.9069274281890953	6.2123586838887626	3.3912718590069613	2.6486257297040883	3.191406908611848	3.5908546717101864	3.320595309729223	2.641314935472955	3.254506803977796	3.4453926467120577	4.212529022330686	4.062544486816276	2.6288331167338814	2.817849640018622	2.766349840185672	3.098114836238155	3.0006658309326717	4.025778358957757	3.935273073402909	4.136826449203182	3.996259360322042	4.158014310886751	2.8832895344516163	3.997680954602058	4.2431351296483175	3.272248650450738	2.2017138420756495	3.331013941450172
323	3.5633716508566726	2.9264810910792463	2.864866965434292	5.712060520275311	3.119731031215587	5.205495641410302	2.986098160180161	5.020771975644051	5.196593103952773	4.087554392043898	2.8886319342286217	4.710321828325748	3.6108317073099574	3.42454960369173	2.9458665328409963	2.7779571776544554	3.9227879067037343	4.0374779365178926	3.171191305161641	5.85111016743362	2.3972915370168915	5.4011957885511785	3.71399363555285	3.6565719513677815	3.278194804718874	2.4764816545322597	3.830728368913704	3.7148740018483184	5.449647751516669	3.2538113101776456	4.634237363872168	4.84100136030607	3.990390014303704	3.7011480129093	3.1725118975162414	2.712009688614471	5.20702996912435	5.335223935170957	3.818196341553598	3.276915955451394	2.714939914528027	3.1622769798103705	4.564735629595645	4.737386219596394	3.1710858779288427	4.553711644741364	3.358827065162587	4.4432199029459705	3.811014822820289	4.688092463846925	3.6848813780651386	3.199933744610923	3.2926081280707757	3.8713752081672865	3.432414031384697	5.017745785389594	3.2204390378983314	3.125357232268182	2.4342491582174732	5.698948322718975	3.2392245919747737	3.736436879147028	5.006908027653543	2.8062365969507863	3.6140227990773544	3.5559896484414075	5.24832698238148	3.663895677624873	2.472433482045371	3.3649924985357123	2.985071794614758	3.0943579311672296	3.42956751432933	3.532475084639234	3.468540683705206	2.8597002288237467	2.6788596764601755	3.934320929778772	4.5073805340787265	3.9650202561142134	2.443170974859222	3.995369481861831	3.1582835824520883	4.853710661127565	3.0085131712547932	2.606984448718945	5.009837751553519	3.79325932531378	2.0551857863659557	5.223309841524124	3.945282851010285	2.975313903135426	4.047852063294432	5.860701197156695	3.198399286444368	2.562644848919604	3.197482118809173	4.401106704530259	4.4591927786547245	2.4231773818962283	3.1690460908878006	3.259077600940442	2.673595470737272	2.3091654345014745	3.457121418984858	3.0758326638813305	4.107176966899886	4.08952581070604	4.995488305853577	4.643183564277561	3.4863590751228535	3.0874164188169715	4.395225279313247	3.2447165187126457	3.895064706873676	3.596635283543863	2.455994109981078	4.223451485199815	3.7453109214902662	2.629572558111313	3.6241368592464327	4.436126319778645	5.9250400530775735	3.301471233311196	2.544880521035347	2.849422030380945	5.065033233327746	3.631604362287323	2.9931475180310136	3.245752198122847	3.7282650352770497	4.364872641069527	4.027218996695112	3.1058886760859483	3.0920745227438764	3.0497280880022797	3.0785717635902063	3.1541296605318276	3.985002697335863	3.7199245039604434	4.588170394405323	3.615979411747008	4.6946046295878805	2.889683012029147	1.369301495957603	4.454591789247647	3.16830846577957	2.119749075979082	3.5421480958671285
324	3.552904539314533	3.0496166413102115	2.8186534080805536	5.428096825313023	2.822109509173695	4.909438245091462	3.0477045330599513	5.06739821103326	4.967466828986594	3.685508971003029	2.8457269285598303	4.532309681057716	3.3587170227926877	3.0201171784947043	3.093556992261064	2.6355268099601967	3.509759778314812	4.202541122737549	2.6817059133191794	5.772520564362648	2.822051586820378	5.23187174617763	3.9126050970048154	3.409305082818066	2.7006289112227964	4.19000960291215	3.6620089174992505	3.5749517875660923	5.208461869476287	3.412635196280646	4.0421734470095	4.886101834390177	5.0875031398048955	3.6565335744512617	3.33431499467128	2.7785885388779303	5.032534828225664	5.227463045763184	3.887381803054632	3.1620272314547613	2.126709251597569	3.4078139331250386	4.6735843419443786	4.81437848357986	3.9164790913405954	4.4624900328413455	2.8491943314657098	4.360538025588793	4.167675964239696	4.7688686909145686	5.07403070149313	3.330147223321053	3.267456696101279	4.059532399203046	3.454101908027906	4.9236266781002644	3.1945257483852236	3.23791794008923	3.4562567206947055	5.373668019280437	3.2672400709888523	3.5800617944045747	5.109491966512153	2.6783733504618543	3.7540131273342223	3.3790251771277076	5.236603573092237	3.326432824396856	2.539379956855416	3.160310403240986	2.891011614955198	2.7532767002825733	3.475025440458901	3.51922205962472	3.0811866421958634	3.160243159240734	2.8826024835881685	4.248763917173858	4.540520482082618	3.6853187422739535	2.1300569994002623	4.1202657996789664	2.9791751351003968	5.016618055961369	3.1328217301428367	1.9773850484328024	4.8664599897034195	4.229768873270453	2.40691673983995	5.256526882694054	3.885661419299306	3.237144261337762	4.534599988337319	5.859490617266953	2.968370549326759	2.6292094316242376	4.025851629386539	3.577145105206354	4.34547245813081	2.4788071680764308	3.5232920666063072	3.356608721060256	2.950055537426232	2.579046173963058	2.999894249175578	2.7768971381035894	2.7455158796057617	4.085970154151255	5.065352038689358	4.564963110666889	3.373830607018602	3.059483174448431	4.57424719274881	3.214700618369693	3.832109581711472	3.815504047942902	2.4504011081840824	4.305979600424407	3.818148392937941	3.3298162263255904	3.546757942455217	3.54155516503733	5.66300034127808	3.538572447859356	2.3835463264472723	2.952496900478673	3.300885713746316	3.654914420504541	2.4372950485070484	2.5549342729522	3.17392601053695	3.932171090740278	4.008619565041213	2.68197592263133	2.7552900322191096	2.591249122583295	2.2827192311324462	2.9858832428700843	3.8237730222608457	3.872803822546389	4.512622254235632	3.034255931659546	4.381269067576028	2.8086356132743147	4.799794049467379	4.263830576100886	3.17004250052823	2.472775374186753	3.939179381694644
